total_generations,population_size,givens,generation_stop,fitness,select,crossover,mutation,time
250,1000,38,250,2,rank,single_point_co,inversion_mutation,0:02:00.459795
250,1000,38,154,0,rank,single_point_co,inversion_mutation,0:01:15.937384
250,1000,38,250,2,rank,single_point_co,inversion_mutation,0:02:03.442702
250,1000,38,45,0,rank,single_point_co,inversion_mutation,0:00:22.831640
250,1000,38,30,0,rank,single_point_co,inversion_mutation,0:00:15.255827
250,1000,38,41,0,rank,single_point_co,inversion_mutation,0:00:20.991143
250,1000,38,250,2,rank,single_point_co,inversion_mutation,0:02:08.407084
250,1000,38,37,0,rank,single_point_co,inversion_mutation,0:00:19.354711
250,1000,38,250,4,rank,single_point_co,inversion_mutation,0:02:08.014810
250,1000,38,33,0,rank,single_point_co,inversion_mutation,0:00:17.426989
250,1000,38,44,0,rank,single_point_co,inversion_mutation,0:00:23.326427
250,1000,38,250,6,rank,single_point_co,inversion_mutation,0:02:08.372073
250,1000,38,41,0,rank,single_point_co,inversion_mutation,0:00:21.670357
250,1000,38,250,4,rank,two_points_co,inversion_mutation,0:01:29.740954
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:01:33.411982
250,1000,38,250,6,rank,two_points_co,inversion_mutation,0:01:43.387211
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:01:47.770576
250,1000,38,35,0,rank,two_points_co,inversion_mutation,0:00:15.953970
250,1000,38,85,0,rank,two_points_co,inversion_mutation,0:00:37.933134
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:01:54.267687
250,1000,38,250,4,rank,two_points_co,inversion_mutation,0:01:57.757411
250,1000,38,30,0,rank,two_points_co,inversion_mutation,0:00:14.445244
250,1000,38,47,0,rank,two_points_co,inversion_mutation,0:00:22.655785
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:02:00.645950
250,1000,38,250,4,rank,two_points_co,inversion_mutation,0:02:03.301489
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:02:03.193769
250,1000,38,250,4,rank,two_points_co,inversion_mutation,0:02:06.094524
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:02:08.934056
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:02:07.858938
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:02:09.666100
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:02:07.023647
250,1000,38,250,5,rank,two_points_co,inversion_mutation,0:01:58.465837
250,1000,38,117,0,rank,two_points_co,inversion_mutation,0:00:55.971952
250,1000,38,21,0,rank,two_points_co,inversion_mutation,0:00:10.574801
250,1000,38,250,2,rank,two_points_co,inversion_mutation,0:02:00.139768
250,1000,38,31,0,rank,two_points_co,inversion_mutation,0:00:14.931462
250,1000,38,250,4,rank,two_points_co,inversion_mutation,0:01:57.396523
250,1000,38,31,0,rank,two_points_co,inversion_mutation,0:00:13.961413
250,1000,38,30,0,rank,uniform_co,inversion_mutation,0:00:11.791747
250,1000,38,250,2,rank,uniform_co,inversion_mutation,0:01:32.292988
250,1000,38,31,0,rank,uniform_co,inversion_mutation,0:00:12.913488
250,1000,38,250,2,rank,uniform_co,inversion_mutation,0:01:43.191493
250,1000,38,29,0,rank,uniform_co,inversion_mutation,0:00:12.579155
250,1000,38,250,2,rank,uniform_co,inversion_mutation,0:01:49.003008
250,1000,38,250,5,rank,uniform_co,inversion_mutation,0:01:53.703997
250,1000,38,250,2,rank,uniform_co,inversion_mutation,0:01:57.334482
250,1000,38,32,0,rank,uniform_co,inversion_mutation,0:00:15.764197
250,1000,38,250,4,rank,uniform_co,inversion_mutation,0:02:01.449318
250,1000,38,31,0,rank,uniform_co,inversion_mutation,0:00:15.230804
250,1000,38,250,4,rank,uniform_co,inversion_mutation,0:02:02.701637
250,1000,38,105,0,rank,uniform_co,inversion_mutation,0:00:51.891492
250,1000,38,250,4,rank,uniform_co,inversion_mutation,0:02:05.285266
250,1000,38,250,2,rank,uniform_co,inversion_mutation,0:02:06.846656
250,1000,38,31,0,rank,uniform_co,inversion_mutation,0:00:15.906895
250,1000,38,250,2,rank,uniform_co,inversion_mutation,0:02:11.129412
250,1000,38,250,2,rank,uniform_co,inversion_mutation,0:02:08.253404
250,1000,38,250,2,rank,uniform_co,inversion_mutation,0:02:10.573470
250,1000,38,250,2,rank,uniform_co,inversion_mutation,0:02:04.754999
250,1000,38,32,0,rank,uniform_co,inversion_mutation,0:00:15.540624
250,1000,38,250,4,rank,uniform_co,inversion_mutation,0:01:57.940277
250,1000,38,250,4,rank,uniform_co,inversion_mutation,0:02:02.866685
250,1000,38,250,3,rank,uniform_co,inversion_mutation,0:01:58.122618
250,1000,38,34,0,rank,uniform_co,inversion_mutation,0:00:16.290013
250,1000,38,250,6,rank,single_point_co,scramble_mutation,0:02:15.564154
250,1000,38,250,4,rank,single_point_co,scramble_mutation,0:02:21.729364
250,1000,38,250,2,rank,single_point_co,scramble_mutation,0:02:16.404417
250,1000,38,250,5,rank,single_point_co,scramble_mutation,0:02:25.808767
250,1000,38,170,0,rank,single_point_co,scramble_mutation,0:01:39.962364
250,1000,38,106,0,rank,single_point_co,scramble_mutation,0:01:02.378443
250,1000,38,250,4,rank,single_point_co,scramble_mutation,0:02:23.624163
250,1000,38,250,5,rank,single_point_co,scramble_mutation,0:02:25.975470
250,1000,38,221,0,rank,single_point_co,scramble_mutation,0:02:06.232436
250,1000,38,250,7,rank,single_point_co,scramble_mutation,0:02:21.146407
250,1000,38,250,2,rank,single_point_co,scramble_mutation,0:02:17.784451
250,1000,38,120,0,rank,single_point_co,scramble_mutation,0:01:07.612703
250,1000,38,250,2,rank,single_point_co,scramble_mutation,0:02:16.892099
250,1000,38,250,2,rank,single_point_co,scramble_mutation,0:02:14.154783
250,1000,38,250,4,rank,single_point_co,scramble_mutation,0:02:10.847099
250,1000,38,250,2,rank,single_point_co,scramble_mutation,0:02:13.074835
250,1000,38,250,2,rank,single_point_co,scramble_mutation,0:02:01.600066
250,1000,38,250,4,rank,single_point_co,scramble_mutation,0:02:01.065219
250,1000,38,250,6,rank,single_point_co,scramble_mutation,0:02:01.598503
250,1000,38,250,2,rank,single_point_co,scramble_mutation,0:02:02.007908
250,1000,38,250,6,rank,single_point_co,scramble_mutation,0:02:01.622283
250,1000,38,250,4,rank,single_point_co,scramble_mutation,0:02:07.409567
250,1000,38,250,6,rank,single_point_co,scramble_mutation,0:02:10.018197
250,1000,38,250,7,rank,single_point_co,scramble_mutation,0:02:12.568474
250,1000,38,250,4,rank,single_point_co,scramble_mutation,0:02:08.761154
250,1000,38,215,0,rank,two_points_co,scramble_mutation,0:01:59.359930
250,1000,38,250,2,rank,two_points_co,scramble_mutation,0:02:22.766406
250,1000,38,28,0,rank,two_points_co,scramble_mutation,0:00:15.802335
250,1000,38,250,4,rank,two_points_co,scramble_mutation,0:02:19.443225
250,1000,38,250,6,rank,two_points_co,scramble_mutation,0:02:26.100253
250,1000,38,250,2,rank,two_points_co,scramble_mutation,0:02:27.306634
250,1000,38,250,4,rank,two_points_co,scramble_mutation,0:02:25.281364
250,1000,38,250,2,rank,two_points_co,scramble_mutation,0:02:26.467597
250,1000,38,250,3,rank,two_points_co,scramble_mutation,0:02:22.293374
250,1000,38,250,3,rank,two_points_co,scramble_mutation,0:02:18.129480
250,1000,38,250,6,rank,two_points_co,scramble_mutation,0:02:18.750947
250,1000,38,250,5,rank,two_points_co,scramble_mutation,0:02:21.418557
250,1000,38,250,6,rank,two_points_co,scramble_mutation,0:02:14.004515
250,1000,38,250,4,rank,two_points_co,scramble_mutation,0:02:10.608358
250,1000,38,250,2,rank,two_points_co,scramble_mutation,0:02:13.595538
250,1000,38,250,4,rank,two_points_co,scramble_mutation,0:02:07.139681
250,1000,38,250,2,rank,two_points_co,scramble_mutation,0:02:01.834191
250,1000,38,250,2,rank,two_points_co,scramble_mutation,0:02:00.517898
250,1000,38,250,3,rank,two_points_co,scramble_mutation,0:02:00.568429
250,1000,38,250,6,rank,two_points_co,scramble_mutation,0:02:01.709024
250,1000,38,52,0,rank,two_points_co,scramble_mutation,0:00:25.706715
250,1000,38,250,2,rank,two_points_co,scramble_mutation,0:02:07.800819
250,1000,38,250,2,rank,two_points_co,scramble_mutation,0:02:10.820323
250,1000,38,250,2,rank,two_points_co,scramble_mutation,0:02:14.285438
250,1000,38,250,4,rank,two_points_co,scramble_mutation,0:02:11.063691
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:02:11.102318
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:02:22.194546
250,1000,38,250,6,rank,uniform_co,scramble_mutation,0:02:18.759345
250,1000,38,250,6,rank,uniform_co,scramble_mutation,0:02:26.975430
250,1000,38,157,0,rank,uniform_co,scramble_mutation,0:01:32.115215
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:02:28.298225
250,1000,38,250,4,rank,uniform_co,scramble_mutation,0:02:25.125914
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:02:23.424100
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:02:22.429004
250,1000,38,250,4,rank,uniform_co,scramble_mutation,0:02:19.110568
250,1000,38,250,4,rank,uniform_co,scramble_mutation,0:02:21.145092
250,1000,38,250,6,rank,uniform_co,scramble_mutation,0:02:15.672296
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:02:13.262517
250,1000,38,250,6,rank,uniform_co,scramble_mutation,0:02:14.407029
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:02:10.313104
250,1000,38,250,4,rank,uniform_co,scramble_mutation,0:02:15.180662
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:02:14.827321
250,1000,38,250,6,rank,uniform_co,scramble_mutation,0:02:08.957329
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:01:59.293462
250,1000,38,250,5,rank,uniform_co,scramble_mutation,0:01:57.438687
250,1000,38,250,4,rank,uniform_co,scramble_mutation,0:01:44.417558
250,1000,38,102,0,rank,uniform_co,scramble_mutation,0:00:41.959881
250,1000,38,250,4,rank,uniform_co,scramble_mutation,0:01:47.236863
250,1000,38,250,2,rank,uniform_co,scramble_mutation,0:01:38.091134
250,1000,38,250,7,rank,uniform_co,scramble_mutation,0:01:40.508311
